t_ms,t_s,set_index,prps_seed,run_order_seed,run_name,segment,servo_us,command_delta_us,command_norm,count,count_zero,count_delta,theta_rad,theta_deg,phase,period_index,period_sample_index
9,0.009,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
19,0.019,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
29,0.029,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
65,0.065,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
76,0.076,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
86,0.086,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
96,0.096,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
106,0.106,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
116,0.116,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
126,0.126,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
136,0.136,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
146,0.146,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
156,0.156,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
166,0.166,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
176,0.176,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
186,0.186,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
196,0.196,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
206,0.206,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
216,0.216,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
226,0.226,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
236,0.236,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
246,0.246,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
256,0.256,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
266,0.266,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
276,0.276,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
286,0.286,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
296,0.296,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
306,0.306,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
316,0.316,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
326,0.326,1,4004,54004,local_center_amp600,baseline_pre,1450,0,0.000000,1,1,0,0.00000000,0.00000,baseline_pre,-1,-1
